Net,Temperature
27628.562,4.7
28207.19,5.8
29242.656000000003,7.2
31132.078,8.2
33380.839,8.8
33424.872,9.1
32960.539,8.7
32098.399,7.9
30750.791,6.5
28582.272000000004,5.7
26753.925,5.7
25452.381,5.6
24787.737,5.5
24483.536,5.5
24585.257,5.4
25439.835000000003,5.4
27544.888,5.3
30719.522000000004,5.0
32299.686,4.8
32102.38,4.8
31265.752,4.7
30262.751000000004,4.4
29094.373,4.1
28683.107000000004,4.2
28369.933,4.7
28674.459,5.2
29992.093,5.4
31991.673,5.4
34044.909,5.0
34019.07,4.9
33499.691,4.9
32663.479,4.5
31255.199,4.2
29187.699,3.7
27450.714,3.3
26217.161000000004,3.2
25495.077,3.0
25295.957,2.7
25452.959,2.4
26364.214,2.5
28642.57,2.1
31923.905,1.5
33267.706000000006,1.2
31886.958,1.0
29404.434,1.0
27779.083,0.7
26852.398,1.0
26356.655,1.7
26596.672,3.2
27547.144,5.0
28645.25,6.6
30720.722,7.8
32951.481,8.5
32917.909,9.2
32399.581,9.3
31587.65,8.9
30101.183,5.9
28031.561,2.9
26081.619,1.1
24623.802000000003,0.7
23944.377,0.4
23585.695,0.4
23526.59,0.9
24258.931,1.5
26123.962,2.7
29178.773,3.4
30613.751,6.8
30477.167,9.1
30208.853,9.7
30395.702,10.2
30894.542,10.6
30906.278,10.9
31041.989,11.1
30632.467,11.4
30536.472,12.0
31514.857,11.8
33174.04,11.8
33038.151,11.1
32396.187,9.6
31784.596,8.0
30785.959,6.6
29305.611,5.7
27850.252000000004,4.9
26832.023,4.4
26185.18,3.8
25967.326,3.2
26067.074,2.7
26590.373,2.3
27638.604,1.7
29093.071,1.0
30304.421,0.5
30358.288,0.0
29088.925,-1.1
27623.918,-2.3
27072.581,-1.9
26650.08,-0.2
26839.463,1.9
27759.638,3.3
28817.142000000003,4.6
30610.569,5.6
32035.863,6.4
31785.35,7.0
31238.632,7.1
30605.991,6.2
29664.602000000003,4.9
28316.382,3.6
26918.296,2.7
25780.649,1.8
25011.767000000003,1.1
24532.612000000005,0.8
24311.987000000005,1.2
24380.833,1.8
24969.228,2.6
25920.096,2.8
26919.2,3.1
28073.599,3.5
28920.62,3.8
29194.102000000003,4.0
29582.175,6.1
29346.365,7.1
28389.189,6.6
27802.807000000004,6.8
27974.731,7.5
29974.347,8.1
32596.388,8.6
32777.116,8.6
32465.987,8.1
31883.524,6.1
30574.027,4.7
28861.052000000003,4.4
27324.38,3.7
26295.824,3.6
25738.876,4.2
25525.675,4.6
25761.988,4.3
26739.945,4.5
29039.69,4.1
32247.287,3.7
33697.68,3.6
32396.619,4.2
30030.579,4.3
28178.519,4.4
27068.935,4.8
26445.899,5.5
26487.009,5.7
26796.493,7.7
27694.587000000003,9.3
30073.217,9.9
32846.505000000005,10.5
33191.208,10.7
32886.34100000001,10.5
32225.05,9.6
30887.202,8.5
28974.766000000003,8.1
27211.383,7.8
26040.775,7.4
25521.319,6.6
25367.195,5.1
25606.027,4.2
26544.262,2.5
28774.328,1.5
32020.724,0.7
33326.172000000006,0.3
32134.834,0.0
29663.831,-0.3
27690.529,-0.7
26449.801000000003,-1.0
25839.69,-0.4
25815.861,3.7
26138.228,-9999.0
27148.872000000003,12.6
29520.18,13.6
31985.953,14.2
31976.464,13.7
31580.009,13.2
30727.823,12.3
29422.11,10.8
27688.717,9.7
25962.64,9.4
24756.545,8.4
24080.814,6.3
23890.318,4.2
23961.713,3.0
24539.939,3.1
26261.078,1.7
28986.138,1.7
30651.599,1.5
31197.73,1.0
31135.511,1.0
31074.813,0.8
30783.335,0.9
30159.252,1.7
29730.183,4.0
29449.735,6.6
29779.637999999995,8.6
30820.193,10.3
32090.824,11.2
31566.671,10.6
30724.835,-9999.0
29771.085000000003,11.1
28550.733,11.4
26972.966,12.8
25431.258,12.0
24114.965,11.7
23409.449,11.4
23015.316000000003,11.1
22927.611,10.8
23324.411000000004,10.7
24188.047,9.6
25335.512,8.7
26241.344,8.6
27050.663,8.2
26987.533,7.8
26958.574,7.0
27254.948,6.2
27208.197,6.0
26839.357000000004,7.1
26727.873,7.7
26372.638,8.9
27117.365,8.7
28414.79,8.2
28166.206,7.3
28008.377,6.9
27964.34,6.2
27703.448,5.3
26935.285,4.5
25984.424,3.8
25105.705,2.8
24615.876,2.0
24463.03,1.5
24617.751000000004,1.2
25344.231000000003,0.7
26864.376,0.3
28448.918,0.1
29374.617,0.0
29368.545,-0.4
28078.698,-0.6
26867.333,-0.7
26356.459,-0.5
25760.53,0.0
25461.187,1.2
25581.945,2.8
26959.326,3.9
29735.657,4.6
32260.212000000003,5.1
32224.107,5.4
31764.8,5.6
31181.56,4.5
30294.668,3.2
28919.453,2.1
27479.75,1.7
26208.6,1.1
25414.317000000003,0.3
25020.164,0.1
24926.104,-0.2
25282.129,-0.3
26155.847,-0.3
27296.672,-0.3
28353.331,-0.4
29133.789,-0.6
28813.297,-1.2
27626.409,-1.5
26808.838,-1.7
26252.758,-1.5
25983.017000000003,-0.3
26524.933,1.2
27672.38,2.5
29767.837000000003,3.7
31779.849,4.4
31855.436,4.2
31545.116,3.9
31154.075,3.0
30368.077,1.6
29173.21,0.5
27625.622000000003,-0.3
26523.771,-1.3
25798.137,-1.5
25360.776,-2.3
25227.401,-3.4
25361.934,-4.0
26025.008,-5.1
26974.51,-5.6
27982.471,-6.1
29264.419,-7.9
30507.737000000005,-7.8
31407.69,-8.2
32084.957999999995,-7.0
32554.939,-6.6
32514.21,-4.9
32379.559,-3.3
32493.584,-1.8
33547.284,-0.6
34531.42799999999,0.1
34196.019,0.4
33470.836,0.4
32528.582,-0.6
31203.174,-0.1
29398.199,0.4
27655.599,0.6
26438.274,1.0
25742.382,1.3
25560.325,1.6
25745.067000000003,1.6
26623.494,1.6
28700.623,1.7
31614.337000000003,2.3
33367.581,2.8
33927.851,3.1
34046.757999999994,3.3
34062.692,3.4
33944.551,3.4
33804.075,3.6
33865.272999999994,3.7
33957.171,4.1
34296.727,4.6
35774.422000000006,5.0
37339.328,5.1
37047.556,4.8
36379.016,4.7
35382.249,3.7
33820.902,1.9
31591.562,0.8
29661.663,0.1
28335.356000000003,-0.3
27616.341,-0.7
27313.890000000003,-1.0
27431.62,-1.2
28296.532000000003,-1.1
30506.96,-1.0
33678.564999999995,-1.3
35087.184,-1.3
34645.148,-1.2
33021.376000000004,-1.4
31695.352000000003,-1.9
30628.836000000003,-1.8
29829.916,-1.6
29609.75,-1.3
29847.02,-1.4
31080.208,-1.2
34008.367999999995,-0.5
36743.352,0.2
36932.09,0.8
36568.871,1.2
35836.355,1.1
34304.994,0.9
32041.593,0.5
29922.941,-0.2
28468.521,-1.0
27752.859,-1.3
27404.163,-1.6
27426.43,-1.9
28182.518,-2.0
30311.071,-2.3
33550.454000000005,-2.5
35060.586,-2.6
34793.734000000004,-2.4
33998.612,-2.3
33291.579,-1.9
33059.809,-2.0
32531.124,-1.9
32013.192000000003,-1.0
32020.871,0.1
32637.622000000003,1.7
34552.73100000001,3.0
36387.28799999999,3.0
36359.983,3.2
35853.814999999995,3.4
35115.742000000006,3.0
33669.916000000005,2.3
31406.723,1.9
29320.691000000003,0.6
27826.795,0.6
27205.804,1.0
26876.494,-0.4
26954.505,-1.6
27745.688,-2.4
29854.123,-2.0
33136.734,-2.5
34569.133,-2.6
34034.584,-2.2
32531.550000000003,-2.0
31615.187,-1.7
31315.193,-1.4
31326.381,-0.7
31394.054,1.2
31475.922,3.0
32377.776,4.3
34442.502,5.1
36686.891,5.2
36619.75,5.1
36207.987,5.0
35626.239,4.0
34263.909,3.0
32036.57,1.8
30101.926000000003,2.3
28719.208,1.8
28039.453,1.0
27719.678,1.2
27858.728,0.9
28709.46,0.1
30864.233,-0.6
34049.554000000004,-0.9
35424.958999999995,-1.3
34652.418,-1.6
33031.952000000005,-2.7
31503.887,-4.1
30374.77,-3.7
30422.941000000003,-2.9
31102.796,-1.1
31369.707,-0.1
31856.744,1.0
33297.527,2.3
34517.527,3.4
33958.236,4.2
33238.187000000005,5.6
32443.436,6.6
31412.291,7.5
29859.143,8.3
28228.429,8.3
26940.806,8.3
26288.747000000003,7.5
26038.168,6.0
26181.575,4.0
26693.796,2.2
27792.645,1.2
29368.862000000005,0.0
30631.86,-0.5
31034.194,-1.1
29972.218,-1.6
29016.905,-2.2
28216.77,-2.8
27220.831,-2.9
26479.2,-2.3
26564.148,-1.0
27936.469,0.4
30825.16,1.3
33809.060000000005,1.7
34215.156,1.8
34123.274,1.3
33947.776,0.5
33320.362,-0.7
32211.783,-2.0
30943.619,-2.4
29851.634,-2.9
29332.83,-4.5
29038.27,-4.3
29042.849,-5.4
29380.783,-6.7
30217.652,-7.5
31467.67,-7.8
32366.518,-8.6
32386.342,-9.0
30790.783,-9.5
28836.549,-9.7
27800.261,-10.1
27424.105,-9.7
27232.762,-7.1
27697.068,-3.4
29063.096,-0.5
31896.739,0.7
34544.65899999999,1.3
34751.6,2.0
34444.081000000006,2.2
33784.170999999995,2.0
32296.486,0.9
30214.139,-0.7
28142.473,-1.5
26648.375,-1.9
25852.210000000003,-2.5
25424.092000000004,-2.8
25532.573,-1.5
26279.484,5.8
28321.413,6.7
31417.356,7.0
33198.805,7.8
33326.512,8.1
33201.11,8.3
32931.626,8.3
32684.802000000003,8.9
32643.047,9.8
32800.867,10.9
32754.647,11.3
33099.61,11.8
34482.29,12.3
35560.819,12.7
35105.969,12.8
34384.311,12.7
33241.725,13.0
31501.328,12.9
29106.006,13.3
26916.21,12.9
25146.354,12.7
24175.664,13.5
23650.747000000003,13.5
23546.259,14.1
24174.195,14.1
26049.172,13.5
29190.941,13.0
30948.633,12.5
31018.487,12.7
30882.636,13.0
30879.895,12.7
30836.042,12.5
30689.414,12.6
30604.901,12.5
30612.971,12.7
31096.662000000004,12.9
32448.522000000004,13.0
33816.273,12.7
33701.684,12.6
33335.376000000004,12.5
32795.854,12.3
31677.741,12.1
29754.947000000004,11.9
27991.035,11.7
26774.565,11.7
26376.413,9.3
26367.71,7.4
26765.358,7.0
27814.233,5.8
30103.362,4.8
33309.622,3.4
35269.967000000004,2.6
35402.379,1.4
34927.692,0.8
34155.85799999999,0.4
32917.506,-0.2
32182.089000000004,-0.7
31128.908,-1.5
30824.793,-1.8
31964.85,-1.8
34780.336,-1.8
37916.95,-0.4
38170.051,0.1
37944.814,0.1
37437.915,-0.3
36189.402,-2.0
33998.501000000004,-4.6
31924.03,-5.9
30547.043,-6.2
29926.843,-6.5
29786.09,-5.3
30088.922999999995,-3.9
31096.309,-4.9
33483.046,-5.9
36929.369,-3.9
38510.723,-3.9
37484.771,-4.6
35292.708999999995,-4.9
33148.896,-5.3
31630.24,-5.8
30541.75,-5.6
30362.617,-4.5
30876.694,-3.5
32289.395,-2.7
35434.647,-2.0
38502.399,-1.4
38768.292,-1.3
38560.587,-0.9
37968.05700000001,-0.8
36628.617000000006,-2.9
34455.030999999995,-5.3
32218.504,-6.3
30636.557,-6.7
29806.197000000004,-7.4
29364.399,-7.2
29310.291,-7.7
29938.227,-8.2
31823.004,-8.0
34866.524999999994,-7.7
36323.779,-6.8
36157.052,-6.5
35737.293,-5.2
35475.266,-5.1
35127.21,-5.0
34706.049,-5.3
34455.896,-1.9
34220.178,5.7
34327.579,7.1
35486.297,7.6
36329.508,7.7
35633.984,5.2
34641.6,3.6
33570.337,3.6
32254.357000000004,3.7
30345.048,3.8
28291.344,4.2
26653.527,4.5
25557.024,4.7
24886.517000000003,5.2
24531.881,7.2
24583.316,8.5
25208.42,10.1
26337.870000000003,10.7
27615.802,11.0
28749.168,11.3
29300.961,11.7
29296.862000000005,11.8
29283.377000000004,12.6
29147.732,13.6
28992.992,14.8
28910.238,14.9
28897.49,14.9
30008.583,14.5
31836.014,14.0
31783.9,14.2
31407.355,14.6
31014.284,14.2
30492.823,14.0
29120.858,13.9
27589.362000000005,13.5
26279.724,12.3
25396.366,11.3
24847.091,10.7
24649.41,10.0
24749.775,9.3
25289.017000000003,8.4
26294.223,7.4
27323.58,5.7
28155.533,5.0
28052.865,5.3
27470.468,5.0
27216.734,4.9
27171.788,5.4
26536.691,6.3
26649.456,7.3
27784.319,8.0
30480.88,7.8
33653.889,7.7
34182.36,7.8
34151.78200000001,7.7
33844.782,7.0
32696.53,5.9
30915.714,5.3
28950.319,4.9
27585.374,4.0
26883.156,2.9
26681.021000000004,2.1
26920.284,1.2
27790.071,0.5
30066.376,-0.2
33388.459,-0.8
35375.114,-1.3
35711.16,-1.8
35853.622,-1.5
35912.529,-2.2
35843.617999999995,-2.0
35675.16299999999,-1.7
35674.18,-0.9
35599.657,-0.6
35872.689999999995,-0.3
37494.761000000006,-9999.0
38970.156,0.2
38724.46200000001,0.4
38099.738,0.5
37101.003,0.1
35477.109000000004,-0.4
33035.274000000005,-1.1
30855.94,-1.4
29313.929,-1.7
28485.666,-1.6
28092.894,-1.3
28089.738,-0.9
28697.597,-0.7
30723.461000000003,-0.6
33742.048,-0.6
35616.287000000004,-0.8
35967.047,-2.0
35905.617000000006,-2.2
35931.318,-2.1
35711.107,-1.5
35446.295000000006,-1.7
35376.493,-1.7
35292.35799999999,-1.5
35597.01899999999,-1.1
36911.24799999999,-0.5
38338.768,-0.3
38170.471,0.1
37594.592,0.4
36770.183,0.2
35283.932,0.2
33001.967000000004,0.4
30840.3,0.9
29290.167,1.1
28510.247000000003,1.1
28190.869,0.9
28471.83,0.5
29525.358,-0.2
31849.666,-0.8
35367.711,-1.1
37019.132000000005,-1.0
36104.184,-1.1
34117.877,-0.9
32318.02,-0.7
31627.12,-0.6
32086.973,-0.6
32961.984000000004,-0.6
33311.702000000005,-0.2
34120.115,0.7
36923.096,1.5
39854.868,1.7
40227.989,1.7
40103.951,1.4
39753.385,1.0
38772.267,0.1
36896.404,-0.5
35121.127,-0.9
34018.643,-1.5
33496.49,-2.1
33351.549,-3.6
33672.729,-4.6
34709.079999999994,-5.5
37020.215,-6.5
40287.22,-7.3
41868.15,-8.3
40999.077000000005,-9.5
38853.263,-10.0
36771.838,-10.3
35337.613999999994,-10.7
34318.744999999995,-10.8
34096.216,-10.0
34354.119,-8.9
35688.977000000006,-8.1
38591.205,-7.5
41739.346000000005,-6.6
41962.672000000006,-5.9
41630.479,-5.6
41118.573,-6.1
39817.809,-6.7
37710.255000000005,-7.1
35523.24,-7.4
34072.454,-7.8
33357.887,-8.1
33102.055,-8.4
33321.28799999999,-8.7
34225.021,-8.8
36317.8,-8.9
39568.111,-8.9
40962.569,-8.9
39912.151000000005,-9.0
37438.425,-9.1
34788.92999999999,-9.1
32818.433,-9.2
31571.464,-8.9
31233.567,-7.8
31522.826,-6.4
32851.091,-5.1
35860.384,-3.5
39019.048,-2.4
39142.137,-1.6
38821.538,-1.2
38342.62,-1.3
37441.488,-2.2
35786.992,-3.4
33973.817,-3.5
32516.442000000003,-4.1
31689.246,-5.1
31334.911,-5.2
31385.597,-6.3
31749.744,-6.9
32612.749,-7.9
34035.939,-7.5
35457.903,-8.2
36252.065,-8.7
35728.433000000005,-8.5
34772.273,-8.5
33827.587,-8.6
32660.612,-8.7
31955.566,-6.2
31765.626000000004,-3.8
32203.943,-2.0
33980.4,-0.4
36604.559,1.0
36888.93,1.3
36770.276,1.5
36608.57,1.0
35979.432,-0.5
34747.443,-1.5
33324.771,-1.5
32079.132,-1.5
31384.721,-1.9
31063.323,-2.4
31078.639,-2.2
31402.556,-3.3
32129.287,-3.9
33332.246,-4.4
34329.915,-4.7
34546.297999999995,-5.1
32755.22,-4.5
30302.555,-5.1
28505.157,-5.2
27444.461000000003,-3.9
26816.132,-1.2
27084.567,1.1
28269.995000000003,2.3
30975.287000000004,4.2
34003.777,6.0
34477.352,6.8
34403.897999999994,6.2
34277.831,5.2
33454.249,3.5
31953.464,1.8
30327.265,1.9
29085.757000000005,3.0
28436.98,3.0
28276.469,2.3
28496.966,1.5
29454.113,-0.5
31376.591,-0.2
33968.306000000004,-1.6
35654.07,-2.0
35849.04,-1.9
34587.645000000004,-2.7
32741.545,-2.6
30921.559,-2.8
29471.212,-2.0
28710.513,1.5
28613.251,4.6
29445.232000000004,7.6
31737.521,9.9
34477.518,11.3
34684.532,10.2
34405.187000000005,10.7
33952.55100000001,9.4
32977.434,7.4
31369.788,6.1
29521.645,6.3
27959.055,6.6
27076.755,5.5
26736.872,5.4
26719.864,2.8
27334.601,1.3
28649.76,1.0
30547.698,-1.1
31754.687,-1.9
31831.242,-2.1
30511.213,-2.5
28773.368,-2.8
27439.19,1.6
26394.662,0.8
25779.512999999995,2.8
26089.54,4.7
27063.586,5.3
29397.622000000003,6.0
32083.312,6.5
31726.653,7.0
31229.594,7.2
30940.523,6.0
30625.505,3.8
29961.152,-0.7
28934.981000000003,-2.0
27973.544,-3.1
27408.54,-3.6
27210.771,-4.1
27342.61,-4.4
27833.612,-3.8
28746.307,-2.0
29995.815,-2.0
30877.568,-2.2
31072.818,-2.7
29564.082999999995,-3.3
27332.874,-4.2
25958.606000000003,-3.9
25094.382,-4.4
24762.7,-1.4
24995.315,0.7
26090.273,2.6
27914.211,4.5
30131.977000000003,5.5
30392.363,5.8
30558.04,5.5
30722.72,4.1
30494.089,2.7
29573.334,0.4
28458.562,-0.7
27459.775,-1.7
26965.912000000004,-1.3
26825.799,0.0
27018.741,0.3
27850.228,0.3
29632.305,0.3
31903.763,0.5
33367.435,0.5
33753.005,0.3
32858.80299999999,0.9
31218.184,1.1
29912.717,1.3
28823.856,1.4
28285.826,1.6
28336.71,2.2
29117.99,3.3
31331.496,4.3
34015.62899999999,5.2
34009.953,5.7
33469.324,5.6
32688.204,5.0
31487.326,4.2
29650.042,3.2
27802.897000000004,2.6
26348.763,2.2
25428.506,1.7
25021.671,1.4
24959.480000000003,1.1
25476.159,1.1
26827.653,1.0
28921.548,0.9
30374.233,0.8
30932.78,1.0
30779.218,0.9
30335.506,1.5
29716.374,4.4
29117.231,5.4
28768.151,6.3
28772.753,7.3
29251.199,8.1
30746.906,9.0
32696.714,9.4
32396.477000000003,9.1
31785.022,9.1
31082.382,9.0
30085.986,9.1
28536.893,8.7
26876.848,8.3
25433.494,7.3
24630.657000000003,5.6
24249.661000000004,4.6
24161.934,3.0
24460.251,3.1
25271.45,3.6
26455.429,2.7
27558.147,3.2
28200.662,3.0
27633.743,4.8
26469.531000000003,3.6
25450.049,2.0
24660.155,1.7
24103.516,3.3
24316.533,6.2
25375.944,7.1
27558.237,8.0
30175.36,9.0
30462.26,9.1
30251.596,9.1
29980.396,8.3
29329.587000000003,5.4
28257.735,4.2
27017.079,3.3
25839.088,2.2
25145.762,0.1
24708.191,-1.7
24552.908,-0.7
24639.641000000003,1.1
25145.134,2.8
25966.792,2.7
26780.999,2.6
27434.111,2.1
27880.698,1.8
28129.477000000003,-1.1
28603.977000000003,-2.0
28933.482,-0.5
28951.764,1.4
29105.563,3.4
29511.946000000004,4.4
30862.184,5.6
32198.024,6.6
32056.501000000004,6.0
31498.062999999995,5.1
30949.353,4.2
29734.232000000004,3.6
28096.061,3.3
26380.849,3.0
24987.859,2.7
24110.69,2.2
23683.115,2.1
23682.613,2.0
24265.735,2.0
25689.422999999995,2.1
27815.731000000003,2.7
29493.152,2.9
30486.196,2.9
31223.787,2.6
31701.163,2.6
31885.154,2.8
31660.949,3.0
31208.408,3.1
30931.455,3.0
30710.08,2.9
31849.542,2.8
33849.275,3.1
33741.292,3.1
33164.681000000004,2.7
32357.982,2.5
31137.868,2.7
29361.325,2.9
27741.714,3.3
26587.832,3.4
25140.318,3.2
24689.501,3.0
24671.693,3.1
25225.637,3.3
26655.038,3.3
28677.854,3.5
30120.061,3.8
30817.3,4.1
31102.287,4.3
31028.813,4.5
30645.319,4.6
29780.002,4.8
29029.128,4.7
28257.157000000003,4.8
28631.692000000003,5.2
30811.399,5.5
33353.749,5.4
32976.345,5.0
31849.851,4.8
30692.803,4.4
29589.105,3.7
28464.291,2.8
27434.068,2.5
26480.864,1.8
25844.959,1.6
25326.799,2.8
25082.02,4.2
25339.042,4.2
25974.09,3.8
26816.765,3.8
27350.739,3.4
27375.866,2.6
27171.473,2.4
27073.627,0.7
26911.598,-1.0
27004.291,0.2
27127.64,2.1
27408.714,3.2
28289.717,4.1
30455.618,4.0
33114.124,4.6
33460.494,4.1
33425.737,3.9
33030.207,3.6
32091.707,2.2
30531.639,1.5
29204.711000000003,0.8
28187.125,0.5
27793.461000000003,0.3
27771.757,-0.6
28082.847,0.0
29111.977000000003,0.2
31347.642000000003,0.4
34555.386,0.3
36203.388,-0.5
35096.949,-0.6
32815.447,-0.4
30951.314,-0.7
30102.969,-1.2
29773.044,-1.1
30003.012,-0.5
30398.443,1.3
30803.637,2.8
32571.567000000003,4.4
34975.598999999995,7.0
34931.707,7.9
34287.265,8.0
33315.917,6.6
31794.143,5.3
29518.622,4.9
27491.511,5.8
25910.38,6.2
25030.307000000004,6.1
24610.239,6.1
24620.069,6.2
25255.995,6.3
26978.084,6.3
29774.049,6.1
31531.897,6.4
31748.008,6.8
31683.648,6.9
31286.724,7.0
31122.214,7.0
30964.765,6.8
31072.02,6.8
30948.299,7.0
30982.039,7.3
32085.465,7.8
33261.458,8.4
32752.882,8.6
31966.019,8.2
31081.386,7.9
29868.959,7.4
28201.046,7.1
26413.427,6.7
24887.722,6.2
23976.668,6.6
23562.157,6.6
23124.874,6.6
23196.785,6.5
23743.964,6.3
24716.927000000003,6.1
25872.622,6.1
26968.713,6.1
27944.634,6.2
28586.001,6.3
28641.965,6.4
28368.474,6.4
28091.589,7.0
27831.914,7.3
28056.167,6.8
29158.595,7.0
30560.972,7.1
30538.542,7.1
30030.89,7.0
29710.032000000003,7.0
29051.499,6.8
28020.829,6.7
26834.102000000003,6.7
25761.1,6.8
25047.186,6.6
24783.134,6.1
24798.584,5.8
25129.657,5.3
25945.038,4.7
26958.361,4.2
28140.089,3.9
28545.191000000003,3.2
28096.438,2.7
27958.457,2.3
28617.188,2.2
28796.052000000003,2.2
28844.714,2.4
29402.239,2.9
30134.845,2.9
31997.066,3.7
34223.142,3.7
34596.468,3.6
34310.48,3.6
33934.6,3.0
32660.426,1.8
30786.266,1.0
29161.894,0.7
28004.67,0.3
27405.512,0.1
27046.602000000003,-0.3
27178.819,-1.1
27977.142,-1.7
29995.393,-1.7
33163.914000000004,-2.0
34842.408,-2.2
34575.891,-2.6
33159.765,-2.9
31200.897,-3.9
29949.519,-3.3
29957.583,-2.5
29735.157000000003,-1.4
29047.085,-0.3
30070.374,-0.1
32120.673,-0.3
34772.688,0.2
35245.237,1.5
34994.276,2.7
34378.130000000005,2.8
33096.346,1.5
31135.018,-1.3
29317.264,-2.2
28067.368,-2.8
27536.078,-3.1
27466.074,-3.3
27665.621,-3.8
28617.773,-4.0
30891.953,-2.1
34207.060000000005,0.4
35925.76700000001,1.6
35076.891,2.2
33222.081,0.9
31681.04,-2.0
32001.404999999995,-3.2
32176.709,-3.1
32718.774,-1.5
33460.367,1.2
34247.682,3.0
35710.02,3.8
37469.415,4.4
37400.684,4.6
36819.302,4.5
35919.035,3.9
34407.251,2.6
32299.359,1.8
30618.825,2.5
29458.633,2.7
28942.141,1.6
28839.075,1.5
29003.233,0.8
29807.547,0.3
31900.711,0.0
34955.032,0.1
36505.125,-0.1
35959.552,-0.3
34190.603,-0.3
32411.156,-1.0
31178.498000000003,-1.8
30990.583,-1.8
31533.52,-1.3
31445.044,0.0
32862.327,0.9
35342.269,1.7
38012.484,2.7
38433.207,3.8
38162.157,3.6
37440.995,0.9
36140.852,1.4
34039.403999999995,1.5
32330.089,0.6
31161.604,-0.3
30676.106,-1.2
30594.375,-1.6
30848.161000000004,-2.3
31884.684,-3.1
34226.175,-3.7
37731.091,-4.3
39237.41299999999,-9999.0
37701.709,-5.3
35111.079,-5.8
33170.711,-6.3
31885.953,-6.8
31195.447,-6.8
31156.911,-6.1
31987.363,-4.9
33723.5,-3.8
35994.517,-2.6
38452.407,-1.6
38637.125,-0.7
38237.365,-0.2
37403.684,-0.4
35940.757000000005,-1.6
33711.488,-3.7
31794.345,-4.7
30410.258,-5.1
29694.445,-4.3
29256.081,-4.6
29321.209,-5.1
29991.146,-5.8
31806.816000000003,-6.3
34768.787000000004,-6.8
36218.736,-6.1
35308.754,0.0
34008.17,2.9
32935.647000000004,3.6
31654.233,4.1
30507.192000000003,4.7
29889.164,5.5
29827.654,6.3
30492.565,7.1
31946.87,7.4
33560.615999999995,7.9
33286.99,8.9
32472.49,9.5
31548.123,9.9
30268.093,9.5
28602.402,9.4
26783.369,8.8
25311.746000000003,8.6
24266.424,8.9
23914.597,7.6
23444.515,6.4
23529.835,6.2
24017.594,8.8
25120.105,10.9
26150.181,10.4
26650.085,9.0
26321.378,8.9
26332.372000000003,10.3
25841.25,10.5
25387.17,10.6
25694.913,11.4
25817.288,12.7
26037.841,14.4
27206.115,15.1
28789.869,15.0
28717.456,15.2
28125.761,14.0
27319.22,13.9
26343.622000000003,13.3
25141.789,13.2
23734.491,12.6
22289.569,12.2
21532.543,12.6
21071.589,12.8
20617.508,13.7
20589.246000000003,14.4
20915.28,14.7
21686.787000000004,15.0
22444.297,14.8
23028.292,14.0
23177.311,13.3
23206.065,13.8
22635.996000000003,14.3
22552.924,14.1
22515.402,14.5
22979.232,14.7
24282.448,15.2
26097.887999999995,15.6
28610.388,16.7
29060.709,18.3
28809.619,19.4
28208.336,19.6
27118.613,18.2
25737.365,15.5
24336.304,12.5
23385.088,10.1
22946.029,8.5
22908.77,6.2
23219.446,5.2
24226.633,4.3
26527.92,3.6
30041.291,2.3
32000.287,2.6
31930.246000000003,3.1
31801.765,3.6
31506.406000000003,3.8
31097.091,3.5
30753.171,3.4
30613.529,3.6
30389.646,4.4
30684.024,5.1
31912.907,5.1
33785.538,5.2
33974.575,5.4
33557.227000000006,5.2
32762.724,4.9
31396.651,4.6
29495.384,4.5
27800.474,4.4
26572.669,4.3
25857.635,4.4
25552.571,4.4
25667.48,4.4
26399.323,4.3
28452.139,4.0
31660.212000000003,3.8
33351.81,3.3
33217.347,2.9
33025.186,2.4
32797.558,2.9
32483.572000000004,3.7
32361.804,2.2
32316.135,2.1
32243.149,3.4
32457.076,4.2
33360.677,4.3
34646.77,4.6
34449.583,4.3
33762.766,4.1
32689.797,4.4
31117.308,4.2
28956.966,3.9
27059.106000000003,3.6
25686.011,3.4
24923.752,3.3
24607.050000000003,3.3
24691.384,3.3
25402.714,3.4
27467.384,3.4
30767.457,3.6
32390.622,3.8
31607.264,4.0
29689.318,4.5
28047.85,4.8
26761.383,4.5
26033.841,3.9
26126.822000000004,5.4
26723.531000000003,7.0
28048.544,7.8
29918.861,8.3
32434.857,8.8
32924.102000000006,8.9
32717.846,8.9
32173.512,8.3
30669.418,7.0
28628.553,4.2
26752.011,1.2
25352.315,-0.5
24548.782000000003,-1.0
24183.854,-1.9
24121.534,-2.3
24739.815,-2.5
26689.254,-1.5
29868.662000000004,-0.6
31494.066,0.4
30916.887,0.8
29464.409,1.6
28497.862,1.8
27964.703,4.2
27773.386,5.5
28041.528,6.1
28666.831,7.6
30081.126,8.6
32390.338,8.6
34987.421,7.8
35573.015,7.7
35349.675,6.5
34794.619,5.3
33617.979,3.5
31829.509,2.7
30323.722,2.3
29245.602000000003,1.6
28800.645,0.7
28737.265,0.0
29148.906000000003,-0.1
30228.013,-0.5
32642.73,-1.2
36081.85,-2.3
37813.387,-3.3
36580.535,-4.4
34150.467000000004,-5.1
32387.28,-5.7
31282.309,-6.4
30548.563999999995,-6.9
30390.515,-6.8
30760.434,-6.5
32361.747000000003,-5.6
35007.739,-4.9
37794.08,-4.8
38206.525,-4.3
37862.512,-4.3
37246.63,-4.5
36298.807,-5.2
34784.571,-6.0
33284.374,-6.8
